fetched_at,SETTLEMENTDATE,REGIONID,PRICE,PRICE_STATUS,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,SCHEDULEDGENERATION,SEMISCHEDULEDGENERATION,NETINTERCHANGE
2026-08-26T12:58:27.757Z,2026-08-26T23:00:00,NSW1,134.18862,FIRM,0,0,8136.07,6862.28148,288.12852,-968.11
2026-08-26T12:58:27.757Z,2026-08-26T23:00:00,QLD1,120.22512,FIRM,0,0,6372.62,6337.32578,759.63422,743.38
2026-08-26T12:58:27.757Z,2026-08-26T23:00:00,SA1,130.44,FIRM,0,0,1632.84,1274.90134,258.36866,-99.1
2026-08-26T12:58:27.757Z,2026-08-26T23:00:00,TAS1,114.7777,FIRM,0,0,1152.48,1559.79866,13.04134,420.36
2026-08-26T12:58:27.757Z,2026-08-26T23:00:00,VIC1,127.97091,FIRM,0,0,6046.36,5895.00088,91.88912,-29.05
2026-08-26T13:52:32.158Z,2026-08-26T23:55:00,NSW1,125.70123,FIRM,0,0,7912.48,6629.23584,176.32416,-1082.56
2026-08-26T13:52:32.158Z,2026-08-26T23:55:00,QLD1,110.27832,FIRM,0,0,6185.57,6084.27321,918.88679,844.07
2026-08-26T13:52:32.158Z,2026-08-26T23:55:00,SA1,120.54428,FIRM,0,0,1557.26,1183.99757,271.69243,-101.19
2026-08-26T13:52:32.158Z,2026-08-26T23:55:00,TAS1,106.30408,FIRM,0,0,1100.25,1519.59676,4.97324,424.33
2026-08-26T13:52:32.158Z,2026-08-26T23:55:00,VIC1,118.5,FIRM,0,0,5851.07,5712.32862,105.32138,-1.23
2026-08-26T14:31:04.682Z,2026-08-27T00:30:00,NSW1,123.67162,FIRM,0,0,7899.89,6528.85406,189.53594,-1148.74
2026-08-26T14:31:04.682Z,2026-08-27T00:30:00,QLD1,105.43174,FIRM,0,0,5921.21,5945.15127,921.46873,983.76
2026-08-26T14:31:04.682Z,2026-08-27T00:30:00,SA1,122.6336,FIRM,0,0,1573.54,1183.99714,236.40286,-151.98
2026-08-26T14:31:04.682Z,2026-08-27T00:30:00,TAS1,106.3117,FIRM,0,0,1086.23,1505.8,11.4,430.97
2026-08-26T14:31:04.682Z,2026-08-27T00:30:00,VIC1,118.5,FIRM,0,0,5796.83,5670.09652,84.99348,-9.92
2026-08-26T16:01:15.300Z,2026-08-27T02:05:00,NSW1,134.8599,FIRM,0,0,7289.58,5991.2328,172.7572,-1093.66
2026-08-26T16:01:15.300Z,2026-08-27T02:05:00,QLD1,115.39141,FIRM,0,0,5732.56,5855.16573,799.30427,959.56
2026-08-26T16:01:15.300Z,2026-08-27T02:05:00,SA1,142.20558,FIRM,0,0,1537.3,854.00072,257.18928,-415.63
2026-08-26T16:01:15.300Z,2026-08-27T02:05:00,TAS1,116.03989,FIRM,0,0,1074.31,1477.8,15.5,418.99
2026-08-26T16:01:15.300Z,2026-08-27T02:05:00,VIC1,128.81691,FIRM,0,0,5404.58,5541.9982,73.3818,249.55
2026-08-26T16:51:10.278Z,2026-08-27T02:55:00,NSW1,124.35,FIRM,0,0,7152.02,5855.03868,177.04132,-1077.87
2026-08-26T16:51:10.278Z,2026-08-27T02:55:00,QLD1,103.71003,FIRM,0,0,5688.43,5778.0597,988.3903,1130.64
2026-08-26T16:51:10.278Z,2026-08-27T02:55:00,SA1,135.87785,FIRM,0,0,1452.19,711.99912,270.58088,-457.32
2026-08-26T16:51:10.278Z,2026-08-27T02:55:00,TAS1,110.25021,FIRM,0,0,1080.09,1481.69656,13.61344,415.23
2026-08-26T16:51:10.278Z,2026-08-27T02:55:00,VIC1,122.36185,FIRM,0,0,5480.25,5514.99768,61.55232,133.29
2026-08-26T18:28:36.552Z,2026-08-27T04:30:00,NSW1,135.95808,FIRM,0,0,7203.99,6069.27354,147.21646,-954.49
2026-08-26T18:28:36.552Z,2026-08-27T04:30:00,QLD1,115.11345,FIRM,0,0,5861.88,5860.0168,979.2232,1018.87
2026-08-26T18:28:36.552Z,2026-08-27T04:30:00,SA1,145.12,FIRM,0,0,1398.87,716.64643,291.22357,-383.35
2026-08-26T18:28:36.552Z,2026-08-27T04:30:00,TAS1,120.23664,FIRM,0,0,1106.86,1501.59898,13.57102,408.31
2026-08-26T18:28:36.552Z,2026-08-27T04:30:00,VIC1,133.45,FIRM,0,0,5570.6,5503.00261,60.42739,24.38
2026-08-26T20:29:32.731Z,2026-08-27T06:30:00,NSW1,299.99,FIRM,0,0,8356.79,7706.6425,71.4775,-575.23
2026-08-26T20:29:32.731Z,2026-08-27T06:30:00,QLD1,289.68698,FIRM,0,0,6694.34,6286.24518,727.28482,320.35
2026-08-26T20:29:32.731Z,2026-08-27T06:30:00,SA1,228.97047,FIRM,0,0,1555.83,1126.01879,482.87121,53.62
2026-08-26T20:29:32.731Z,2026-08-27T06:30:00,TAS1,258.63798,FIRM,0,0,1305.48,1679.79613,14.36387,388.68
2026-08-26T20:29:32.731Z,2026-08-27T06:30:00,VIC1,285.8011,FIRM,0,0,6629.26,6356.9959,90.0041,-154.54
2026-08-26T23:56:57.991Z,2026-08-27T10:00:00,NSW1,66.53,FIRM,0,0,7638.89,3796.50887,3201.56113,-598.15
2026-08-26T23:56:57.991Z,2026-08-27T10:00:00,QLD1,0.01,FIRM,0,0,5450.57,3339.73031,2875.89969,817.94
2026-08-26T23:56:57.991Z,2026-08-27T10:00:00,SA1,25.57574,FIRM,0,0,957.03,160.00406,796.09594,-0.95
2026-08-26T23:56:57.991Z,2026-08-27T10:00:00,TAS1,27.13,FIRM,0,0,1053.09,835.76462,8.54538,-208.78
2026-08-26T23:56:57.991Z,2026-08-27T10:00:00,VIC1,26.61046,FIRM,0,0,5703.67,4271.99749,1517.14251,83.51
2026-08-27T06:32:48.706Z,2026-08-27T16:35:00,NSW1,82.88667,FIRM,0,0,8248.91,5294.12119,2620.80881,-331.94
2026-08-27T06:32:48.706Z,2026-08-27T16:35:00,QLD1,78.51,FIRM,0,0,6694.4,4900.7752,2227.3448,437.82
2026-08-27T06:32:48.706Z,2026-08-27T16:35:00,SA1,78.00792,FIRM,0,0,985.41,401.80691,552.30309,-31.94
2026-08-27T06:32:48.706Z,2026-08-27T16:35:00,TAS1,43.18,FIRM,0,0,1093.34,1037.58604,180.75396,125
2026-08-27T06:32:48.706Z,2026-08-27T16:35:00,VIC1,81.06447,FIRM,0,0,5653.7,4100.49731,1359.76269,-192.1
2026-08-27T17:52:11.593Z,2026-08-28T03:55:00,NSW1,90,FIRM,0,0,7619.41,6282.45058,312.26942,-1003.94
2026-08-27T17:52:11.593Z,2026-08-28T03:55:00,QLD1,83.06554,FIRM,0,0,5926.29,5714.38559,710.43441,508.41
2026-08-27T17:52:11.593Z,2026-08-28T03:55:00,SA1,154.54001,FIRM,0,0,1316.35,548.11139,213.21861,-539.26
2026-08-27T17:52:11.593Z,2026-08-28T03:55:00,TAS1,71.99589,FIRM,0,0,968.38,1137.89623,274.74377,444.26
2026-08-27T17:52:11.593Z,2026-08-28T03:55:00,VIC1,80.40249,FIRM,0,0,5425.31,4557.99714,1504.22286,701.62
2026-08-28T01:47:27.481Z,2026-08-28T11:50:00,NSW1,28.95,FIRM,0,0,6879.05,2991.99587,3752.74413,-94.93
2026-08-28T01:47:27.481Z,2026-08-28T11:50:00,QLD1,0,FIRM,0,0,5273.92,3349.54595,2607.39405,728.81
2026-08-28T01:47:27.481Z,2026-08-28T11:50:00,SA1,29.59424,FIRM,0,0,875.53,179.99757,507.95243,-192.63
2026-08-28T01:47:27.481Z,2026-08-28T11:50:00,TAS1,31.32811,FIRM,0,0,893.72,428.89523,206.44477,-258.37
2026-08-28T01:47:27.481Z,2026-08-28T11:50:00,VIC1,30.48068,FIRM,0,0,6500.12,4233.00173,2164.35827,-104.89
2026-08-28T13:23:13.387Z,2026-08-28T23:25:00,NSW1,112.83589,FIRM,0,0,8117.24,7398.0924,108.8176,-576.43
2026-08-28T13:23:13.387Z,2026-08-28T23:25:00,QLD1,96.459,FIRM,0,0,6131.81,6351.47965,752.98035,1012
2026-08-28T13:23:13.387Z,2026-08-28T23:25:00,SA1,101.04,FIRM,0,0,1466.24,991.77469,521.49531,47.52
2026-08-28T13:23:13.387Z,2026-08-28T23:25:00,TAS1,105.51092,FIRM,0,0,990.62,1213.90421,234.50579,457.78
2026-08-28T13:23:13.387Z,2026-08-28T23:25:00,VIC1,118.5,FIRM,0,0,6138.36,4991.63077,279.60923,-832.13
2026-08-28T23:05:28.846Z,2026-08-29T09:05:00,NSW1,14.2,FIRM,0,0,7316.33,3114.8356,3474.2544,-693.62
2026-08-28T23:05:28.846Z,2026-08-29T09:05:00,QLD1,2.04,FIRM,0,0,5715.03,3123.49524,3317.34476,766.99
2026-08-28T23:05:28.846Z,2026-08-29T09:05:00,SA1,13.37083,FIRM,0,0,967.38,247.00181,716.01819,-4.44
2026-08-28T23:05:28.846Z,2026-08-29T09:05:00,TAS1,14.15486,FIRM,0,0,944.64,449.90383,273.59617,-221.14
2026-08-28T23:05:28.846Z,2026-08-29T09:05:00,VIC1,13.83834,FIRM,0,0,5627.01,4078.34765,1775.60235,227.02
2026-08-29T04:06:52.992Z,2026-08-29T14:10:00,NSW1,41.88,FIRM,0,0,6758.31,3029.44439,3240.65561,-448.28
2026-08-29T04:06:52.992Z,2026-08-29T14:10:00,QLD1,-5,FIRM,0,0,4732.03,3121.11576,2431.90424,878.38
2026-08-29T04:06:52.992Z,2026-08-29T14:10:00,SA1,-13.78124,FIRM,0,0,620.3,82.99833,437.91167,-102.43
2026-08-29T04:06:52.992Z,2026-08-29T14:10:00,TAS1,-15.01,FIRM,0,0,819.95,281.89836,252.94164,-285.11
2026-08-29T04:06:52.992Z,2026-08-29T14:10:00,VIC1,-14.48839,FIRM,0,0,3725.47,2752.99526,1024.17474,39.15
2026-08-29T11:00:07.407Z,2026-08-29T21:00:00,NSW1,82.93513,FIRM,0,0,8483.59,7285.0463,515.9037,-649.32
2026-08-29T11:00:07.407Z,2026-08-29T21:00:00,QLD1,70.93,FIRM,0,0,6687.13,6145.42089,1548.24911,1045.29
2026-08-29T11:00:07.407Z,2026-08-29T21:00:00,SA1,91.1422,FIRM,0,0,1547.64,677.99766,611.53234,-255.76
2026-08-29T11:00:07.407Z,2026-08-29T21:00:00,TAS1,78.2942,FIRM,0,0,1051.83,1143.00498,312.97502,404.15
2026-08-29T11:00:07.407Z,2026-08-29T21:00:00,VIC1,86.81563,FIRM,0,0,6386.92,5092.99517,823.97483,-438.85
2026-08-29T15:31:31.664Z,2026-08-30T01:35:00,NSW1,79.04237,FIRM,0,0,7439.76,5481.89064,454.91936,-1442.49
2026-08-29T15:31:31.664Z,2026-08-30T01:35:00,QLD1,63.73,FIRM,0,0,5528.6,5060.88007,1701.23993,1304.62
2026-08-29T15:31:31.664Z,2026-08-30T01:35:00,SA1,82.72466,FIRM,0,0,1403.13,119.99598,796.33402,-474.2
2026-08-29T15:31:31.664Z,2026-08-30T01:35:00,TAS1,67.00059,FIRM,0,0,901.33,1019.9978,290.2922,408.96
2026-08-29T15:31:31.664Z,2026-08-30T01:35:00,VIC1,74.39225,FIRM,0,0,5115.54,4829.00435,633.81565,390.38
2026-08-29T18:46:55.276Z,2026-08-30T04:50:00,NSW1,83.99,FIRM,0,0,7002.23,5192.55551,180.26449,-1573.73
2026-08-29T18:46:55.276Z,2026-08-30T04:50:00,QLD1,70.29044,FIRM,0,0,5435.53,5077.94353,1394.91647,1087.46
2026-08-29T18:46:55.276Z,2026-08-30T04:50:00,SA1,86.44,FIRM,0,0,1338.16,147.07301,660.73699,-515.84
2026-08-29T18:46:55.276Z,2026-08-30T04:50:00,TAS1,60.2,FIRM,0,0,897.33,1107.76873,248.56127,459
2026-08-29T18:46:55.276Z,2026-08-30T04:50:00,VIC1,74.41935,FIRM,0,0,4842.76,4920.9975,585.2025,733.52
2026-08-29T21:18:17.812Z,2026-08-30T07:20:00,NSW1,28.86883,FIRM,0,0,7442.22,4866.53549,1048.92451,-1452.98
2026-08-29T21:18:17.812Z,2026-08-30T07:20:00,QLD1,2.07,FIRM,0,0,5553.14,4094.47762,2841.17238,1473.72
2026-08-29T21:18:17.812Z,2026-08-30T07:20:00,SA1,30.53071,FIRM,0,0,1312.82,183.00255,635.64745,-482.95
2026-08-29T21:18:17.812Z,2026-08-30T07:20:00,TAS1,25.2,FIRM,0,0,993.84,1196.89355,133.34645,336.41
2026-08-29T21:18:17.812Z,2026-08-30T07:20:00,VIC1,27.54012,FIRM,0,0,5264.29,4854.00073,712.29927,333.26
2026-08-29T23:23:18.417Z,2026-08-30T09:25:00,NSW1,14.2,FIRM,0,0,6827.26,2906.00112,3434.00888,-450.2
2026-08-29T23:23:18.417Z,2026-08-30T09:25:00,QLD1,-3.21,FIRM,0,0,5618.04,3130.82258,3194.88742,753.83
2026-08-29T23:23:18.417Z,2026-08-30T09:25:00,SA1,0.00946,FIRM,0,0,898.19,76.4972,860.5628,39.88
2026-08-29T23:23:18.417Z,2026-08-30T09:25:00,TAS1,0.0102,FIRM,0,0,889.79,469.89625,213.89375,-205.99
2026-08-29T23:23:18.417Z,2026-08-30T09:25:00,VIC1,0.01,FIRM,0,0,5474.49,3740.61613,1680.57387,-54.89
2026-08-30T01:19:57.996Z,2026-08-30T11:20:00,NSW1,2.12,FIRM,0,0,6187.31,2564.71208,3413.31792,-168.8
2026-08-30T01:19:57.996Z,2026-08-30T11:20:00,QLD1,-3.22,FIRM,0,0,5303.14,3130.96852,2948.26148,829.59
2026-08-30T01:19:57.996Z,2026-08-30T11:20:00,SA1,1.91179,FIRM,0,0,386.67,82.99687,597.43313,309.19
2026-08-30T01:19:57.996Z,2026-08-30T11:20:00,TAS1,2.25393,FIRM,0,0,796.7,383.30227,167.40773,-245.99
2026-08-30T01:19:57.996Z,2026-08-30T11:20:00,VIC1,2.19343,FIRM,0,0,5024.4,2929.99729,1479.80271,-605.06
2026-08-30T06:47:01.623Z,2026-08-30T16:50:00,NSW1,82.9,FIRM,0,0,7676.45,4840.45509,2140.37491,-684.23
2026-08-30T06:47:01.623Z,2026-08-30T16:50:00,QLD1,78.52,FIRM,0,0,6399.7,5617.41182,1190.28818,412.14
2026-08-30T06:47:01.623Z,2026-08-30T16:50:00,SA1,71.73681,FIRM,0,0,788.28,262.11433,499.74567,-27.02
2026-08-30T06:47:01.623Z,2026-08-30T16:50:00,TAS1,71.77807,FIRM,0,0,994.64,862.89678,288.45322,156.71
2026-08-30T06:47:01.623Z,2026-08-30T16:50:00,VIC1,74.78458,FIRM,0,0,5069.2,4054.96775,1171.57225,175.99
2026-08-30T12:16:28.222Z,2026-08-30T22:20:00,NSW1,95.2,FIRM,0,0,8132.45,6601.03372,406.99628,-1087.28
2026-08-30T12:16:28.222Z,2026-08-30T22:20:00,QLD1,80.12859,FIRM,0,0,6416.64,5971.47954,1513.73046,1115.01
2026-08-30T12:16:28.222Z,2026-08-30T22:20:00,SA1,98.24014,FIRM,0,0,1479.39,603.23567,604.15433,-268.93
2026-08-30T12:16:28.222Z,2026-08-30T22:20:00,TAS1,83.12163,FIRM,0,0,1016.9,1190.89747,266.96253,440.96
2026-08-30T12:16:28.222Z,2026-08-30T22:20:00,VIC1,92.97973,FIRM,0,0,5848.43,5366.99948,368.31052,-81.65
2026-08-30T16:42:52.020Z,2026-08-31T02:45:00,NSW1,105.1032,FIRM,0,0,6967.18,5498.3974,299.3426,-1112.43
2026-08-30T16:42:52.020Z,2026-08-31T02:45:00,QLD1,84.73006,FIRM,0,0,5546.76,5290.54525,1494.41475,1310.15
2026-08-30T16:42:52.020Z,2026-08-31T02:45:00,SA1,70.44,FIRM,0,0,1609.04,308.21609,930.07391,-362.6
2026-08-30T16:42:52.020Z,2026-08-31T02:45:00,TAS1,111.86481,FIRM,0,0,935.44,1114.00104,232.32896,410.88
2026-08-30T16:42:52.020Z,2026-08-31T02:45:00,VIC1,124.12,FIRM,0,0,5202.01,4950.00331,143.12669,-77.15
2026-08-30T19:26:57.245Z,2026-08-31T05:30:00,NSW1,93.66,FIRM,0,0,7382.75,6284.36791,354.17209,-715.82
2026-08-30T19:26:57.245Z,2026-08-31T05:30:00,QLD1,80.43908,FIRM,0,0,5986.43,5544.81023,1367.23977,961.73
2026-08-30T19:26:57.245Z,2026-08-31T05:30:00,SA1,70.44,FIRM,0,0,1339.02,376.30458,882.56542,-80.33
2026-08-30T19:26:57.245Z,2026-08-31T05:30:00,TAS1,85.27051,FIRM,0,0,1031.45,1234.10332,199.26668,401.92
2026-08-30T19:26:57.245Z,2026-08-31T05:30:00,VIC1,94.36455,FIRM,0,0,5257.32,4659.00126,95.13874,-480.32
2026-08-30T21:56:31.209Z,2026-08-31T08:00:00,NSW1,28.01,FIRM,0,0,8210.53,4620.21891,3159.98109,-402.56
2026-08-30T21:56:31.209Z,2026-08-31T08:00:00,QLD1,0.00026,FIRM,0,0,6415.52,3767.9856,3468.2044,848.52
2026-08-30T21:56:31.209Z,2026-08-31T08:00:00,SA1,41.91773,FIRM,0,0,1602.09,552.99567,1055.26433,6.22
2026-08-30T21:56:31.209Z,2026-08-31T08:00:00,TAS1,41.19509,FIRM,0,0,1256.85,1220.99534,166.78466,130.94
2026-08-30T21:56:31.209Z,2026-08-31T08:00:00,VIC1,42.48,FIRM,0,0,6823.65,5331.95173,964.23827,-514
2026-08-31T00:04:12.097Z,2026-08-31T10:05:00,NSW1,15.62137,FIRM,0,0,6723.93,2816.23515,3285.93485,-584.07
2026-08-31T00:04:12.097Z,2026-08-31T10:05:00,QLD1,-2.9999,FIRM,0,0,5614.76,3257.46277,3164.24723,855.16
2026-08-31T00:04:12.097Z,2026-08-31T10:05:00,SA1,14.19,FIRM,0,0,939.13,100.00257,1080.41743,249.84
2026-08-31T00:04:12.097Z,2026-08-31T10:05:00,TAS1,16.52784,FIRM,0,0,1003.41,384.00225,216.46775,-402.94
2026-08-31T00:04:12.097Z,2026-08-31T10:05:00,VIC1,15.65583,FIRM,0,0,5667.66,4206.03591,1438.09409,-10.04
2026-08-31T05:20:32.602Z,2026-08-31T15:20:00,NSW1,33.08063,FIRM,0,0,6799.05,3008.97386,3373.67614,-408.12
2026-08-31T05:20:32.602Z,2026-08-31T15:20:00,QLD1,29.85,FIRM,0,0,6047.96,3751.8681,2919.8919,639.14
2026-08-31T05:20:32.602Z,2026-08-31T15:20:00,SA1,9.23186,FIRM,0,0,478.9,82.99963,699.53037,318.39
2026-08-31T05:20:32.602Z,2026-08-31T15:20:00,TAS1,11.10697,FIRM,0,0,967.5,397.10431,178.34569,-392.05
2026-08-31T05:20:32.602Z,2026-08-31T15:20:00,VIC1,10.5,FIRM,0,0,4280.08,2912.66778,1248.43222,-103.85
2026-08-31T11:39:57.128Z,2026-08-31T21:40:00,NSW1,95.2,FIRM,0,0,8398.29,6427.12002,394.99998,-1530.6
2026-08-31T11:39:57.128Z,2026-08-31T21:40:00,QLD1,78.57,FIRM,0,0,6837.15,6343.27472,1608.96528,1162.85
2026-08-31T11:39:57.128Z,2026-08-31T21:40:00,SA1,93.55817,FIRM,0,0,1567.06,465.99739,780.14261,-316.27
2026-08-31T11:39:57.128Z,2026-08-31T21:40:00,TAS1,78.94785,FIRM,0,0,1157.17,1405.89503,166.58497,415.31
2026-08-31T11:39:57.128Z,2026-08-31T21:40:00,VIC1,87.78154,FIRM,0,0,6293.6,5765.00125,895.26875,409.48
