SETTLEMENTDATE,REGIONID,RRP,TOTALDEMAND,NETINTERCHANGE,SCHEDULEDGENERATION,SEMISCHEDULEDGENERATION
2026-08-23T15:15:00,NSW1,-2.07,7424.46,-672.25,3211.99909,3489.64091
2026-08-23T15:15:00,QLD1,-4.09,4941.71,1006.4,3419.27783,2462.15217
2026-08-23T15:15:00,SA1,-1.84011,574.71,-5.82,83.00233,477.11767
2026-08-23T15:15:00,TAS1,-2.1196,1006.34,-392,403.80226,210.53774
2026-08-23T15:15:00,VIC1,-2.00342,4267.14,199.33,2821.00269,1635.83731
2026-08-23T15:20:00,NSW1,12.55032,7478.35,-716.25,3248.74075,3456.45925
2026-08-23T15:20:00,QLD1,-5,4713.08,1089.54,3411.96026,2315.56974
2026-08-23T15:20:00,SA1,-3.23911,606.17,-42.22,83.00468,473.62532
2026-08-23T15:20:00,TAS1,-3.69109,1002.2,-381.04,403.80021,217.35979
2026-08-23T15:20:00,VIC1,-3.5,4359.5,196.39,2873.99611,1674.78389
2026-08-23T15:25:00,NSW1,11.4,7516.14,-886.51,3219.10853,3348.37147
2026-08-23T15:25:00,QLD1,-5,4777.7,1112.73,3412.17698,2399.48302
2026-08-23T15:25:00,SA1,-1.09996,558.21,25.59,82.99788,490.78212
2026-08-23T15:25:00,TAS1,-1.27343,1015.76,-386.08,391.89675,237.78325
2026-08-23T15:25:00,VIC1,-1.20757,4355.65,299.17,2904.99553,1735.85447
2026-08-23T15:30:00,NSW1,23.74022,7422.66,-755.9,3300.9249,3306.4751
2026-08-23T15:30:00,QLD1,-2.15,4995.83,1115.7,3421.83525,2611.94475
2026-08-23T15:30:00,SA1,-4.3239,681.49,-149.95,83.00347,444.81653
2026-08-23T15:30:00,TAS1,-4.82,1012.35,-392.24,369.48283,250.62717
2026-08-23T15:30:00,VIC1,-4.55677,4326.55,328.08,2919.0022,1730.7678
2026-08-23T15:35:00,NSW1,0.00002,7580.39,-907.65,3352.7808,3281.2292
2026-08-23T15:35:00,QLD1,0.00002,5016.52,1009.98,3460.4316,2516.4384
2026-08-23T15:35:00,SA1,-0.09387,692.1,-100.09,114.99674,471.53326
2026-08-23T15:35:00,TAS1,-0.10479,1018.53,-341.78,422.89996,253.85004
2026-08-23T15:35:00,VIC1,-0.1,4352.13,443.41,3118.84626,1666.66374
2026-08-23T15:40:00,NSW1,23.11022,7309.61,-668.75,3508.54102,3110.96898
2026-08-23T15:40:00,QLD1,20.13572,5133.67,808.26,3494.81516,2417.82484
2026-08-23T15:40:00,SA1,-4.3696,707.95,-145.25,131.49523,426.88477
2026-08-23T15:40:00,TAS1,-4.82,1025.37,-341.53,409.3278,274.5122
2026-08-23T15:40:00,VIC1,-4.60003,4377.84,408.47,3206.0023,1574.0677
2026-08-23T15:45:00,NSW1,12.36028,7375.55,-611.75,3569.65088,3176.84912
2026-08-23T15:45:00,QLD1,10.92168,5261.56,738.7,3528.92894,2447.32106
2026-08-23T15:45:00,SA1,-0.04663,672.44,-63.43,135.99617,465.77383
2026-08-23T15:45:00,TAS1,-0.05288,1027.02,-388.28,367.7991,270.9409
2026-08-23T15:45:00,VIC1,-0.05,4589.71,384.93,3240.99908,1722.02092
2026-08-23T15:50:00,NSW1,27.70513,7423.27,-550.88,3725.45389,3132.07611
2026-08-23T15:50:00,QLD1,24.65,5252.73,703.31,3563.31937,2371.14063
2026-08-23T15:50:00,SA1,-3.67,667.69,-131.24,136.99689,394.01311
2026-08-23T15:50:00,TAS1,-3.3792,1033.14,-430.4,348.89767,253.84233
2026-08-23T15:50:00,VIC1,-3.87096,4431.37,462.66,3302.00499,1580.45501
2026-08-23T15:55:00,NSW1,23.55,7459.54,-540.17,3795.92556,3111.19444
2026-08-23T15:55:00,QLD1,21.24839,5337.45,635.55,3590.25892,2365.54108
2026-08-23T15:55:00,SA1,0,712.4,-118.6,136.00419,451.82581
2026-08-23T15:55:00,TAS1,15.1,1044.69,-441,349.99834,253.69166
2026-08-23T15:55:00,VIC1,0,4592.44,513.96,3332.00318,1760.07682
2026-08-23T16:00:00,NSW1,42.88,7264.35,-307.79,3905.90436,3045.98564
2026-08-23T16:00:00,QLD1,39.73924,5415.76,481.94,3654.68561,2233.65439
2026-08-23T16:00:00,SA1,-0.04695,694.14,-91.99,136.00136,459.74864
2026-08-23T16:00:00,TAS1,15.1,1063.63,-441,365.11586,257.51414
2026-08-23T16:00:00,VIC1,-0.05,4679.23,391.62,3348.002,1710.508
2026-08-23T16:05:00,NSW1,28.95,7635.76,-497.35,4143.03502,2987.41498
2026-08-23T16:05:00,QLD1,26.85117,5525.93,477.82,3846.72636,2148.02364
2026-08-23T16:05:00,SA1,10.03574,775.15,-95.26,156.00132,517.35868
2026-08-23T16:05:00,TAS1,12.03425,1078.64,-417.59,408.90338,252.14662
2026-08-23T16:05:00,VIC1,10.65,4650.27,572.9,3455.28837,1750.85163
2026-08-23T16:10:00,NSW1,52.29,7406.58,-77.88,4298.52893,3029.90107
2026-08-23T16:10:00,QLD1,49.19303,5622.62,382.89,3969.15968,2031.17032
2026-08-23T16:10:00,SA1,-3.3219,743.58,-134.09,183.98552,420.00448
2026-08-23T16:10:00,TAS1,-2.96337,1093.97,-429.81,408.90299,255.25701
2026-08-23T16:10:00,VIC1,-3.5,4743.96,278.66,3517.34545,1496.45455
2026-08-23T16:15:00,NSW1,28.95,7739.97,-448.58,4448.94998,2836.42002
2026-08-23T16:15:00,QLD1,27.61431,5701.29,334.2,3988.72576,2043.18424
2026-08-23T16:15:00,SA1,13.28867,693.09,7.55,214.51991,475.25009
2026-08-23T16:15:00,TAS1,16.1,1105.02,-431.9,420.05247,253.06753
2026-08-23T16:15:00,VIC1,14.43181,4783.42,585.22,3725.12727,1617.50273
2026-08-23T16:20:00,NSW1,56.92266,7393.66,-112.92,4572.84578,2708.73422
2026-08-23T16:20:00,QLD1,54.73008,5813.05,299.29,4137.18233,1972.69767
2026-08-23T16:20:00,SA1,-0.04662,740.6,-60.63,242.06367,429.97633
2026-08-23T16:20:00,TAS1,0.68699,1119.69,-419.71,440.90016,259.07984
2026-08-23T16:20:00,VIC1,-0.05,4921.8,315.77,3683.16043,1542.16957
2026-08-23T16:25:00,NSW1,42.88,7511.26,-307.06,4636.95879,2564.46121
2026-08-23T16:25:00,QLD1,41.81764,5930.7,211.08,4185.84712,1955.26288
2026-08-23T16:25:00,SA1,38.04768,761.15,-69.24,265.0019,426.8981
2026-08-23T16:25:00,TAS1,41.75077,1129.76,-351.67,527.89929,250.19071
2026-08-23T16:25:00,VIC1,39.87164,4935.11,529.34,3909.59389,1545.86611
2026-08-23T16:30:00,NSW1,65.51,7563.95,-427.5,4799.0553,2332.5647
2026-08-23T16:30:00,QLD1,63.16231,6053.68,296.22,4394.27359,1953.66641
2026-08-23T16:30:00,SA1,59.23459,729,-102.53,265.00412,363.44588
2026-08-23T16:30:00,TAS1,64.20316,1144.5,-378.3,527.89749,238.30251
2026-08-23T16:30:00,VIC1,60.94184,5016.22,627.02,4124.15194,1508.98806
2026-08-23T16:35:00,NSW1,60.04222,7767.01,-573.02,5024.28576,2158.46424
2026-08-23T16:35:00,QLD1,54.45,5769.61,616.22,4512.3108,1858.9392
2026-08-23T16:35:00,SA1,55.62012,766.23,-105.58,265.00376,397.65624
2026-08-23T16:35:00,TAS1,58.57786,1149.42,-226.23,675.81375,247.37625
2026-08-23T16:35:00,VIC1,57.20033,5104.79,310.49,4172.87096,1244.33904
2026-08-23T16:40:00,NSW1,60.72667,7896.26,-728.74,5148.87085,2003.39915
2026-08-23T16:40:00,QLD1,54.75012,5818.16,647.89,4677.64951,1772.31049
2026-08-23T16:40:00,SA1,55.46623,764.65,-132.87,264.99717,369.12283
2026-08-23T16:40:00,TAS1,57.21121,1161.66,-159.35,748.7001,253.6099
2026-08-23T16:40:00,VIC1,56.60087,5230.75,403.38,4292.74702,1340.07298
2026-08-23T16:45:00,NSW1,65.51,7897.09,-698.46,5362.41384,1823.46616
2026-08-23T16:45:00,QLD1,59.92199,5946.7,572.12,4841.45586,1665.64414
2026-08-23T16:45:00,SA1,59.69198,787.4,-163.62,266.99601,359.40399
2026-08-23T16:45:00,TAS1,15.18,1161.11,0,916.24359,244.86641
2026-08-23T16:45:00,VIC1,60.67567,5357.97,315.13,4385.49733,1284.28267
2026-08-23T16:50:00,NSW1,68.88402,7986.95,-709.36,5613.88693,1650.46307
2026-08-23T16:50:00,QLD1,62.7,6069.51,619.13,5069.58915,1605.47085
2026-08-23T16:50:00,SA1,64.52591,845.67,-237.76,266.99565,343.60435
2026-08-23T16:50:00,TAS1,61.76639,1166.46,119.85,1036.86329,249.44671
2026-08-23T16:50:00,VIC1,64.44323,5435.16,237.61,4423.87267,1243.53733
2026-08-23T16:55:00,NSW1,83.00973,8086.7,-636.56,6021.58456,1418.00544
2026-08-23T16:55:00,QLD1,76.15464,6171.09,589.74,5343.47372,1405.67628
2026-08-23T16:55:00,SA1,78.65593,905.75,-233.4,352.8656,321.9444
2026-08-23T16:55:00,TAS1,76.22946,1186.44,100.64,1043.97592,243.11408
2026-08-23T16:55:00,VIC1,78.54,5575.18,202.11,4624.33786,1150.19214
2026-08-23T17:00:00,NSW1,82.9,8101.55,-543.68,6367.57225,1183.96775
2026-08-23T17:00:00,QLD1,77.76278,6417.51,480.46,5587.85753,1303.80247
2026-08-23T17:00:00,SA1,80.06132,955.69,-290.9,365.99711,300.68289
2026-08-23T17:00:00,TAS1,77.83665,1197.51,91.28,1051.53762,237.25238
2026-08-23T17:00:00,VIC1,78.65788,5625.83,276.66,4795.99957,1103.42043
2026-08-23T17:05:00,NSW1,69.99,8183.6,-310.35,6864.86994,1003.00006
2026-08-23T17:05:00,QLD1,70.99,6626.17,50.49,5459.22248,1217.94752
2026-08-23T17:05:00,SA1,67.00441,1030.96,-370.96,358.46996,301.82004
2026-08-23T17:05:00,TAS1,59.83322,1217.31,273.54,1252.14386,238.71614
2026-08-23T17:05:00,VIC1,64.58779,5756.34,384.19,5092.18066,1026.01934
2026-08-23T17:10:00,NSW1,69.99,8287.01,-294.7,7171.84005,816.01995
2026-08-23T17:10:00,QLD1,70.99,6698.63,50.47,5662.66361,1086.96639
2026-08-23T17:10:00,SA1,67.90196,1118.42,-394.76,428.00118,294.57882
2026-08-23T17:10:00,TAS1,60.09889,1235.22,275.65,1273.01385,237.85615
2026-08-23T17:10:00,VIC1,64.88121,5832.04,390.6,5251.00195,949.38805
2026-08-23T17:15:00,NSW1,74.57535,8364.08,-424.52,7292.76762,644.21238
2026-08-23T17:15:00,QLD1,72.5,6731.58,282.27,6018.54176,994.85824
2026-08-23T17:15:00,SA1,74.84189,1175.65,-443.4,452.42205,276.69795
2026-08-23T17:15:00,TAS1,65.23221,1261.52,271.52,1280.40058,252.62942
2026-08-23T17:15:00,VIC1,70.41848,5828.84,339.72,5250.99917,898.13083
2026-08-23T17:20:00,NSW1,82.9,8419.14,-500.95,7488.77328,425.94672
2026-08-23T17:20:00,QLD1,79.67274,6837.87,362.17,6311.18766,887.10234
2026-08-23T17:20:00,SA1,84.44,1198.81,-469.39,469.65679,255.56321
2026-08-23T17:20:00,TAS1,72.77199,1261.07,308.89,1319.47403,250.49597
2026-08-23T17:20:00,VIC1,79.06465,5955.9,331.8,5415.99532,848.59468
2026-08-23T17:25:00,NSW1,84.67,8559.43,-630.72,7570.09354,352.11646
2026-08-23T17:25:00,QLD1,79.36117,6895.07,502.92,6580.52279,811.77721
2026-08-23T17:25:00,SA1,84.51,1223.05,-366.95,613.84902,241.20098
2026-08-23T17:25:00,TAS1,74.37185,1267.48,306.46,1328.48387,245.45613
2026-08-23T17:25:00,VIC1,80.82234,6079.54,221.29,5476.9955,804.0745
2026-08-23T17:30:00,NSW1,90.01,8607.04,-547.29,7759.47851,293.77149
2026-08-23T17:30:00,QLD1,83.40708,6999.14,582.88,6784.58868,789.00132
2026-08-23T17:30:00,SA1,91.6615,1229.73,-359.07,637.9958,231.9142
2026-08-23T17:30:00,TAS1,82.26477,1287.97,235.74,1270.06328,253.64672
2026-08-23T17:30:00,VIC1,88.02823,6143.13,114.1,5480.99733,765.55267
2026-08-23T17:35:00,NSW1,82.9,8661.31,-709.58,7707.95663,235.94337
2026-08-23T17:35:00,QLD1,77.38576,7071.44,536.16,6785.54282,815.76718
2026-08-23T17:35:00,SA1,82.8088,1255.84,-418.32,620.99942,214.30058
2026-08-23T17:35:00,TAS1,72.53667,1291.62,293.18,1338.50204,246.30796
2026-08-23T17:35:00,VIC1,78.59685,6247.97,336.3,5831.00221,731.87779
2026-08-23T17:40:00,NSW1,82.9,8776.76,-720.14,7814.64854,233.75146
2026-08-23T17:40:00,QLD1,76.9036,7088.07,574.75,6830.81159,824.23841
2026-08-23T17:40:00,SA1,82.21761,1327.53,-342.46,789.99605,193.98395
2026-08-23T17:40:00,TAS1,73.05633,1305.87,279.41,1339.25556,246.02444
2026-08-23T17:40:00,VIC1,78.92493,6337.35,243.48,5858.99815,703.86185
2026-08-23T17:45:00,NSW1,82.9,8848.31,-437.73,8168.74392,236.58608
2026-08-23T17:45:00,QLD1,76.98815,7170.21,566.53,6839.18579,890.43421
2026-08-23T17:45:00,SA1,85.9086,1362.52,-313.22,857.99865,190.64135
2026-08-23T17:45:00,TAS1,77.00985,1327.23,258.83,1340.35017,245.70983
2026-08-23T17:45:00,VIC1,82.94333,6397.71,-49.47,5687.99701,648.34299
2026-08-23T17:50:00,NSW1,82.9,8937.26,-488.4,8197.5195,243.9805
2026-08-23T17:50:00,QLD1,76.3,7170.63,629.69,6857.68525,932.94475
2026-08-23T17:50:00,SA1,85.49155,1365.42,-287.75,891.00338,186.47662
2026-08-23T17:50:00,TAS1,77.01657,1331.57,257.74,1339.33382,249.97618
2026-08-23T17:50:00,VIC1,82.95599,6450.09,-82.65,5679.00246,677.04754
2026-08-23T17:55:00,NSW1,84.67,9078.46,-512.68,8313.0502,245.7298
2026-08-23T17:55:00,QLD1,78.15226,7191.48,619.1,6849.68487,951.70513
2026-08-23T17:55:00,SA1,86.9281,1390.73,-280.51,925.00341,184.84659
2026-08-23T17:55:00,TAS1,78.37854,1345.22,252.63,1339.14772,258.70228
2026-08-23T17:55:00,VIC1,84.16057,6453.04,-50.72,5722.99472,668.05528
2026-08-23T18:00:00,NSW1,88.61756,9144.51,-528.36,8364.1636,245.4064
2026-08-23T18:00:00,QLD1,81.82,7215.8,605.69,6821.81484,991.15516
2026-08-23T18:00:00,SA1,91.26902,1436.5,-289.68,946.00347,200.14653
2026-08-23T18:00:00,TAS1,82.18258,1338.7,246.85,1342.01988,243.53012
2026-08-23T18:00:00,VIC1,88.26042,6568.74,-7.33,5888.99864,661.02136
2026-08-23T18:05:00,NSW1,84.67,9045.82,-292.06,8493.4378,253.3822
2026-08-23T18:05:00,QLD1,78.52,7302,585.35,6857.44764,1022.55236
2026-08-23T18:05:00,SA1,92.27107,1452.75,-366.57,870.00165,213.72835
2026-08-23T18:05:00,TAS1,81.05166,1359.63,272.22,1382.09001,249.75999
2026-08-23T18:05:00,VIC1,87.6,6680.81,-164.98,5836.59833,662.00167
2026-08-23T18:10:00,NSW1,83.10263,9045.74,-387.86,8392.4949,257.0451
2026-08-23T18:10:00,QLD1,76.3,7273.34,637.06,6844.44799,1056.30201
2026-08-23T18:10:00,SA1,87.75844,1459.11,-264.35,963.99783,230.35217
2026-08-23T18:10:00,TAS1,78.73028,1362.74,274.25,1384.90617,252.07383
2026-08-23T18:10:00,VIC1,85.09267,6669.52,-226.11,5739.99694,688.81306
2026-08-23T18:15:00,NSW1,83.3427,9165.69,-242.15,8646.70879,268.85121
2026-08-23T18:15:00,QLD1,77.18409,7306.65,586.19,6766.09024,1119.37976
2026-08-23T18:15:00,SA1,93.73781,1501.8,-426.68,814.00033,256.37967
2026-08-23T18:15:00,TAS1,80.78795,1355.07,295.13,1388.69642,261.50358
2026-08-23T18:15:00,VIC1,87.6,6733.71,-169.42,5827.53354,713.78646
2026-08-23T18:20:00,NSW1,84.38487,9204.78,-265.1,8652.6447,279.4953
2026-08-23T18:20:00,QLD1,78.51,7366.56,585.17,6785.25438,1159.30562
2026-08-23T18:20:00,SA1,91.64993,1500.39,-314.96,903.99929,279.89071
2026-08-23T18:20:00,TAS1,80.93022,1351.47,309.01,1389.168,271.302
2026-08-23T18:20:00,VIC1,88.04,6822.03,-277.33,5821.85654,702.30346
2026-08-23T18:25:00,NSW1,89.61197,9164.66,-482.96,8371.9255,292.2345
2026-08-23T18:25:00,QLD1,79.73,7326.47,824.33,6948.63393,1182.75607
2026-08-23T18:25:00,SA1,100.04348,1533.91,-413.64,811.99829,303.64171
2026-08-23T18:25:00,TAS1,86.12903,1358.23,309.53,1388.0267,279.7333
2026-08-23T18:25:00,VIC1,93.69732,6854.61,-171.72,5958.99978,699.93022
2026-08-23T18:30:00,NSW1,82.9,9206.17,-439.35,8432.56995,324.90005
2026-08-23T18:30:00,QLD1,76.13,7290.93,664.84,6731.99972,1212.93028
2026-08-23T18:30:00,SA1,89.53755,1524.81,-339.1,870.00187,313.37813
2026-08-23T18:30:00,TAS1,78.09129,1353.27,327.42,1385.56771,295.12229
2026-08-23T18:30:00,VIC1,85.22179,6829.29,-170.4,5896.99621,741.00379
2026-08-23T18:35:00,NSW1,82.9,9248.73,-262.34,8641.212,334.958
2026-08-23T18:35:00,QLD1,76.3,7338.92,629.09,6730.88138,1228.03862
2026-08-23T18:35:00,SA1,91.42334,1564.87,-310.47,913.9973,338.3827
2026-08-23T18:35:00,TAS1,80.14866,1349.36,317.16,1374.41095,292.10905
2026-08-23T18:35:00,VIC1,87.46376,6827.51,-328.58,5725.99757,749.39243
2026-08-23T18:40:00,NSW1,84.67,9181.16,-331.95,8501.50147,341.91853
2026-08-23T18:40:00,QLD1,78.73341,7280.01,552.38,6561.57932,1264.63068
2026-08-23T18:40:00,SA1,90.81368,1562.65,-282.2,915.99688,363.00312
2026-08-23T18:40:00,TAS1,79.89651,1333.24,317.38,1373.5666,277.0534
2026-08-23T18:40:00,VIC1,87.19132,6796.99,-222.74,5792.99441,761.78559
2026-08-23T18:45:00,NSW1,85.58797,9211.83,-463.03,8378.92355,360.36645
2026-08-23T18:45:00,QLD1,78.51,7215.66,662.94,6530.23433,1337.22567
2026-08-23T18:45:00,SA1,90.53556,1583.93,-253.28,940.0017,389.6083
2026-08-23T18:45:00,TAS1,80.68209,1339.85,297.07,1350.28325,286.63675
2026-08-23T18:45:00,VIC1,87.499,6784.49,-204.99,5760.00129,802.47871
2026-08-23T18:50:00,NSW1,82.9,9159.65,-522.21,8253.7317,370.1483
2026-08-23T18:50:00,QLD1,74.63695,7253.17,756.2,6633.19429,1360.34571
2026-08-23T18:50:00,SA1,88.92105,1599.01,-268.18,903.00322,426.44678
2026-08-23T18:50:00,TAS1,78.38404,1320.32,319.58,1352.36144,287.53856
2026-08-23T18:50:00,VIC1,85.55035,6820.67,-234.79,5729.99758,836.05242
2026-08-23T18:55:00,NSW1,82.9,9207.48,-435.61,8375.3865,385.2135
2026-08-23T18:55:00,QLD1,75.57221,7225.47,691.37,6522.51125,1381.83875
2026-08-23T18:55:00,SA1,89.54,1607.35,-283.43,886.74318,435.39682
2026-08-23T18:55:00,TAS1,78.56737,1324.06,319.28,1355.35142,287.98858
2026-08-23T18:55:00,VIC1,85.75054,6849.64,-245.29,5725.00063,858.56937
2026-08-23T19:00:00,NSW1,84.19939,9168.85,-398.19,8360.9737,397.7763
2026-08-23T19:00:00,QLD1,76.71927,7190.07,691.43,6458.09082,1410.74918
2026-08-23T19:00:00,SA1,90.66431,1593.55,-241.14,914.00342,437.55658
2026-08-23T19:00:00,TAS1,80.25954,1321.89,317.29,1353.58915,285.60085
2026-08-23T19:00:00,VIC1,87.6,6856.64,-323.4,5600.79036,911.87964
2026-08-23T19:05:00,NSW1,82.9,9096.27,-480.8,8192.2875,415.0425
2026-08-23T19:05:00,QLD1,76.3,7172.84,629.77,6343.63577,1449.20423
2026-08-23T19:05:00,SA1,85.51764,1599.67,-149.02,991.99513,458.84487
2026-08-23T19:05:00,TAS1,77.16168,1315.98,315.14,1352.89653,278.21347
2026-08-23T19:05:00,VIC1,84.22012,6852.35,-280.52,5614.99654,939.98346
2026-08-23T19:10:00,NSW1,82.9,9096.6,-506.37,8161.047,422.363
2026-08-23T19:10:00,QLD1,76.47772,7162.88,597.73,6312.64978,1439.53022
2026-08-23T19:10:00,SA1,85.85819,1604.59,-209.44,938.00498,456.70502
2026-08-23T19:10:00,TAS1,76.54274,1313.23,317.87,1352.89967,278.20033
2026-08-23T19:10:00,VIC1,83.54238,6840.66,-166.88,5704.99766,951.56234
2026-08-23T19:15:00,NSW1,79.21346,9114.26,-379.65,8283.3104,446.3696
2026-08-23T19:15:00,QLD1,74,7148.78,526.67,6196.92201,1472.79799
2026-08-23T19:15:00,SA1,83.02478,1608.21,-239.01,904.00087,464.26913
2026-08-23T19:15:00,TAS1,73.71003,1312.56,324.45,1353.90178,283.10822
2026-08-23T19:15:00,VIC1,80.44546,6797,-202.16,5659.00097,917.12903
2026-08-23T19:20:00,NSW1,80.05119,9066.09,-384.44,8229.046,447.854
2026-08-23T19:20:00,QLD1,74.75372,7114.17,520.03,6155.97949,1472.63051
2026-08-23T19:20:00,SA1,83.67,1612.4,-209.79,927.8039,474.2461
2026-08-23T19:20:00,TAS1,74.27307,1304.87,337.73,1352.7973,289.8027
2026-08-23T19:20:00,VIC1,81.30985,6748.35,-233.25,5573.9978,921.7322
2026-08-23T19:25:00,NSW1,82.9,9011.62,-385.55,8165.4403,452.9997
2026-08-23T19:25:00,QLD1,76.52543,7212.52,599.08,6314.82525,1488.47475
2026-08-23T19:25:00,SA1,87.40843,1609.63,-176.04,936.85999,496.60001
2026-08-23T19:25:00,TAS1,78.46856,1309.02,326.84,1352.69981,283.16019
2026-08-23T19:25:00,VIC1,85.6366,6793.26,-329.1,5521.997,922.983
2026-08-23T19:30:00,NSW1,82.80377,9008.15,-540.73,7995.9934,463.3266
2026-08-23T19:30:00,QLD1,76.3,7064.27,627.61,6185.9114,1495.8686
2026-08-23T19:30:00,SA1,84.46596,1594.88,-134.96,955.0042,505.1358
2026-08-23T19:30:00,TAS1,76.1875,1300.97,340.01,1352.89937,288.08063
2026-08-23T19:30:00,VIC1,83.40318,6731.73,-255.59,5497.99809,959.79191
2026-08-23T19:35:00,NSW1,82.37554,9040.45,-469.73,8103.9936,459.9064
2026-08-23T19:35:00,QLD1,76.3,6965.83,580.93,6039.64374,1498.63626
2026-08-23T19:35:00,SA1,84.44,1594.37,-129.26,951.76654,513.60346
2026-08-23T19:35:00,TAS1,76.83878,1300.47,301.06,1339.8004,261.7296
2026-08-23T19:35:00,VIC1,83.58451,6684.27,-252.8,5456.99796,959.31204
2026-08-23T19:40:00,NSW1,81.32057,9060.41,-458.64,8115.9209,475.2591
2026-08-23T19:40:00,QLD1,74,6947.91,666.48,6072.11407,1529.79593
2026-08-23T19:40:00,SA1,84.44,1583.92,-146.33,921.53287,516.25713
2026-08-23T19:40:00,TAS1,76.65436,1302.78,299.72,1339.89783,262.60217
2026-08-23T19:40:00,VIC1,83.12338,6694.84,-322.29,5411.00196,945.47804
2026-08-23T19:45:00,NSW1,82.9,8924.68,-318.09,8114.8241,482.9059
2026-08-23T19:45:00,QLD1,76.3,6955.19,595.08,6026.51764,1514.67236
2026-08-23T19:45:00,SA1,87.50711,1574.98,-146.66,895.00164,533.51836
2026-08-23T19:45:00,TAS1,79.45478,1299.13,297.06,1339.34558,256.85442
2026-08-23T19:45:00,VIC1,86.15975,6684.32,-392.21,5361.99969,912.66031
2026-08-23T19:50:00,NSW1,82.9,8969.54,-261.41,8218.6434,477.8066
2026-08-23T19:50:00,QLD1,76.13,6913.49,630.86,6024.90799,1508.58201
2026-08-23T19:50:00,SA1,87.48707,1565.35,-71.45,947.00478,547.32522
2026-08-23T19:50:00,TAS1,80.45494,1299.39,308.55,1339.89697,268.03303
2026-08-23T19:50:00,VIC1,87.51387,6666.05,-563.89,5170.00207,911.61793
2026-08-23T19:55:00,NSW1,82.9,8867.49,-355.39,8021.2899,480.9801
2026-08-23T19:55:00,QLD1,76.2293,6893.98,624.37,5987.75189,1519.97811
2026-08-23T19:55:00,SA1,85.70472,1553.54,-59.93,922.0032,572.0168
2026-08-23T19:55:00,TAS1,78.88345,1289.17,320.13,1354.52115,254.78885
2026-08-23T19:55:00,VIC1,86.06958,6606.73,-490.46,5202.00082,895.58918
2026-08-23T20:00:00,NSW1,81.6303,8857.95,-308.32,8043.262,499.068
2026-08-23T20:00:00,QLD1,75.59823,6948.46,559.12,5956.59701,1543.38299
2026-08-23T20:00:00,SA1,84.44,1553.43,-64.81,905.67603,583.35397
2026-08-23T20:00:00,TAS1,77.70293,1295.37,322.59,1357.36144,260.59856
2026-08-23T20:00:00,VIC1,84.78205,6620.36,-475.46,5226.00186,900.26814
2026-08-23T20:05:00,NSW1,85.80461,8900.53,-573.56,7807.9182,504.0618
2026-08-23T20:05:00,QLD1,76.87062,6859.96,767.02,6065.73869,1542.95131
2026-08-23T20:05:00,SA1,88.65345,1549.24,-139.71,820.99848,588.75152
2026-08-23T20:05:00,TAS1,80.29226,1283.03,323.05,1347.73694,258.34306
2026-08-23T20:05:00,VIC1,87.6,6542.26,-326.32,5294.29172,904.21828
2026-08-23T20:10:00,NSW1,74.84681,8806.25,-163.24,8123.8722,509.9478
2026-08-23T20:10:00,QLD1,69.69,6868.87,547.99,5837.02204,1572.37796
2026-08-23T20:10:00,SA1,80.75632,1535.29,-204.17,709.99652,620.77348
2026-08-23T20:10:00,TAS1,72.56399,1293.81,311.58,1346.81482,258.58518
2026-08-23T20:10:00,VIC1,78.91434,6524.81,-453.26,5140.99647,908.64353
2026-08-23T20:15:00,NSW1,78.44917,8877.54,-261.66,8071.3628,531.9472
2026-08-23T20:15:00,QLD1,71.68,6908.12,650.91,5935.00699,1612.14301
2026-08-23T20:15:00,SA1,84.44,1528.24,-188.88,698.19861,641.04139
2026-08-23T20:15:00,TAS1,75.76588,1283.9,325.71,1347.77169,261.83831
2026-08-23T20:15:00,VIC1,82.65741,6524.89,-478.9,5110.99954,912.37046
2026-08-23T20:20:00,NSW1,90.49,8894.54,-624.76,7724.2808,525.5792
2026-08-23T20:20:00,QLD1,79.5157,6842.26,860.99,6051.97922,1626.98078
2026-08-23T20:20:00,SA1,94.6533,1547.7,-157.9,708.99847,680.84153
2026-08-23T20:20:00,TAS1,85.3351,1275.79,327.39,1347.50171,255.67829
2026-08-23T20:20:00,VIC1,93.09152,6469.03,-343.22,5235.00206,872.47794
2026-08-23T20:25:00,NSW1,85.24446,8828.49,-674.2,7590.6017,548.2583
2026-08-23T20:25:00,QLD1,76.3,6777.2,780.68,5911.09645,1627.34355
2026-08-23T20:25:00,SA1,84.55415,1525.68,-20.89,788.00263,717.01737
2026-08-23T20:25:00,TAS1,77.89669,1264.99,359.75,1351.00541,273.73459
2026-08-23T20:25:00,VIC1,85.51011,6435.8,-390.9,5136.99713,888.11287
2026-08-23T20:30:00,NSW1,82.9,8787.44,-753.53,7436.2597,582.4203
2026-08-23T20:30:00,QLD1,74.20064,6774.34,774.04,5880.82936,1648.49064
2026-08-23T20:30:00,SA1,80.32792,1527.93,10.03,796.0023,741.9577
2026-08-23T20:30:00,TAS1,56.18,1263.32,363.7,1339.56246,287.45754
2026-08-23T20:30:00,VIC1,81.85858,6444.26,-339.38,5156.99448,927.31552
2026-08-23T20:35:00,NSW1,82.09967,8815.96,-678.44,7515.8446,602.0054
2026-08-23T20:35:00,QLD1,72.5,6732.94,855.34,5910.35255,1653.42745
2026-08-23T20:35:00,SA1,83.21,1540.62,-86.4,670.04933,784.57067
